City/County,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Boone,Indiana,US,40.0106,-86.4997,2020-03-08,0.0,0.0,0.0
Dane,Wisconsin,US,43.0186,-89.5498,2020-03-08,0.0,0.0,0.0
Pierce,Wisconsin,US,44.7509,-92.3814,2020-03-08,0.0,0.0,0.0
Cuyahoga,Ohio,US,41.4339,-81.6758,2020-03-08,0.0,0.0,0.0
Weber,Utah,US,41.2603,-111.9522,2020-03-08,0.0,0.0,0.0
Bennington County,Vermont,US,43.0279,-73.135,2020-03-08,1.0,0.0,0.0
Carver County,Minnesota,US,44.8254,-93.7842,2020-03-08,0.0,0.0,0.0
Charlotte County,Florida,US,26.8946,-81.9098,2020-03-08,0.0,0.0,0.0
Cherokee County,Georgia,US,34.2515,-84.4803,2020-03-08,0.0,0.0,0.0
Collin County,Texas,US,33.1795,-96.493,2020-03-08,0.0,0.0,0.0
Jefferson County,Kentucky,US,38.1938,-85.6435,2020-03-08,0.0,0.0,0.0
Jefferson Parish,Louisiana,US,29.6499,-90.1121,2020-03-08,0.0,0.0,0.0
Shasta County,California,US,40.7909,-121.8474,2020-03-08,0.0,0.0,0.0
Spartanburg County,South Carolina,US,34.8606,-81.9535,2020-03-08,0.0,0.0,0.0
Harrison County,Kentucky,US,38.4333,-84.3542,2020-03-08,0.0,0.0,0.0
Johnson County,Iowa,US,41.6699,-91.5984,2020-03-08,0.0,0.0,0.0
Berkshire County,Massachusetts,US,42.3118,-73.1822,2020-03-08,1.0,0.0,0.0
Davidson County,Tennessee,US,36.1343,-86.822,2020-03-08,1.0,0.0,0.0
Douglas County,Oregon,US,43.1261,-123.2492,2020-03-08,1.0,0.0,0.0
Fresno County,California,US,36.9859,-119.2321,2020-03-08,1.0,0.0,0.0
Harford County,Maryland,US,39.5839,-76.3637,2020-03-08,1.0,0.0,0.0
Hendricks County,Indiana,US,39.8065,-86.5401,2020-03-08,1.0,0.0,0.0
Hudson County,New Jersey,US,40.7453,-74.0535,2020-03-08,1.0,0.0,0.0
Johnson County,Kansas,US,38.8454,-94.8521,2020-03-08,1.0,0.0,0.0
Kittitas County,Washington,US,47.175,-120.9319,2020-03-08,1.0,0.0,0.0
Manatee County,Florida,US,27.4799,-82.3452,2020-03-08,1.0,0.0,0.0
Marion County,Oregon,US,44.8446,-122.5927,2020-03-08,1.0,0.0,0.0
Okaloosa County,Florida,US,30.5773,-86.6611,2020-03-08,1.0,0.0,0.0
Polk County,Georgia,US,34.0132,-85.1479,2020-03-08,1.0,0.0,0.0
Riverside County,California,US,33.9533,-117.3961,2020-03-08,1.0,0.0,0.0
Shelby County,Tennessee,US,35.1269,-89.9253,2020-03-08,1.0,0.0,0.0
St. Louis County,Missouri,US,38.6103,-90.4125,2020-03-08,1.0,0.0,0.0
Suffolk County,New York,US,40.9849,-72.6151,2020-03-08,1.0,0.0,0.0
Ulster County,New York,US,41.8586,-74.3118,2020-03-08,1.0,0.0,0.0
Volusia County,Florida,US,29.028,-81.0755,2020-03-08,1.0,0.0,0.0
Fairfax County,Virginia,US,38.9085,-77.2405,2020-03-08,2.0,0.0,0.0
Rockingham County,New Hampshire,US,42.9931,-71.0498,2020-03-08,1.0,0.0,0.0
,Washington DC,US,38.9072,-77.0369,2020-03-08,2.0,0.0,0.0
Montgomery County,Pennsylvania,US,40.229,-75.3879,2020-03-08,4.0,0.0,0.0
Alameda County,California,US,37.6017,-121.7195,2020-03-08,2.0,0.0,0.0
Broward County,Florida,US,26.1901,-80.3659,2020-03-08,2.0,0.0,0.0
Lee County,Florida,US,26.663,-81.9535,2020-03-08,2.0,1.0,0.0
Pinal County,Arizona,US,32.8162,-111.2845,2020-03-08,2.0,0.0,0.0
Rockland County,New York,US,41.1489,-73.983,2020-03-08,2.0,0.0,0.0
Saratoga County,New York,US,43.0324,-73.936,2020-03-08,2.0,0.0,0.0
Charleston County,South Carolina,US,32.7957,-79.7848,2020-03-08,1.0,0.0,0.0
Clark County,Washington,US,45.7466,-122.5194,2020-03-08,1.0,0.0,0.0
Cobb County,Georgia,US,33.8999,-84.5641,2020-03-08,1.0,0.0,0.0
Davis County,Utah,US,40.9629,-112.0953,2020-03-08,1.0,0.0,0.0
El Paso County,Colorado,US,38.9108,-104.4723,2020-03-08,1.0,0.0,0.0
Honolulu County,Hawaii,US,21.307,-157.8584,2020-03-08,1.0,0.0,0.0
Jackson County,Oregon,US,42.3345,-122.7647,2020-03-08,2.0,0.0,0.0
Jefferson County,Washington,US,47.7425,-123.304,2020-03-08,1.0,0.0,0.0
Kershaw County,South Carolina,US,34.3672,-80.5883,2020-03-08,1.0,0.0,0.0
Klamath County,Oregon,US,42.6953,-121.6142,2020-03-08,1.0,0.0,0.0
Madera County,California,US,37.2519,-119.6963,2020-03-08,1.0,0.0,0.0
Pierce County,Washington,US,47.0676,-122.1295,2020-03-08,4.0,0.0,0.0
Tulsa County,Oklahoma,US,36.1593,-95.941,2020-03-08,1.0,0.0,0.0
Douglas County,Colorado,US,39.2587,-104.9389,2020-03-08,3.0,0.0,0.0
Providence County,Rhode Island,US,41.8882,-71.4774,2020-03-08,3.0,0.0,0.0
Chatham County,North Carolina,US,35.7211,-79.1781,2020-03-08,1.0,0.0,0.0
Delaware County,Pennsylvania,US,39.9078,-75.3879,2020-03-08,1.0,0.0,0.0
Douglas County,Nebraska,US,41.3148,-96.1951,2020-03-08,1.0,0.0,0.0
Fayette County,Kentucky,US,38.0606,-84.4803,2020-03-08,1.0,0.0,0.0
Marion County,Indiana,US,39.8362,-86.1752,2020-03-08,1.0,0.0,0.0
Middlesex County,Massachusetts,US,42.4672,-71.2874,2020-03-08,7.0,0.0,0.0
Nassau County,New York,US,40.6546,-73.5594,2020-03-08,5.0,0.0,0.0
Ramsey County,Minnesota,US,44.9964,-93.0616,2020-03-08,1.0,0.0,0.0
Washoe County,Nevada,US,40.5608,-119.6035,2020-03-08,2.0,0.0,0.0
Wayne County,Pennsylvania,US,41.6739,-75.2479,2020-03-08,1.0,0.0,0.0
Yolo County,California,US,38.7646,-121.9018,2020-03-08,1.0,0.0,0.0
Santa Clara County,California,US,37.3541,-121.9552,2020-03-08,38.0,0.0,1.0
Clark County,Nevada,US,36.0796,-115.094,2020-03-08,2.0,0.0,0.0
Fort Bend County,Texas,US,29.5693,-95.8143,2020-03-08,6.0,0.0,0.0
Grant County,Washington,US,47.1981,-119.3732,2020-03-08,1.0,0.0,0.0
Santa Rosa County,Florida,US,30.769,-86.9824,2020-03-08,1.0,1.0,0.0
Williamson County,Tennessee,US,35.9179,-86.8622,2020-03-08,1.0,0.0,0.0
New York County,New York,US,40.7128,-74.006,2020-03-08,12.0,0.0,0.0
Montgomery County,Maryland,US,39.1547,-77.2405,2020-03-08,4.0,0.0,0.0
Suffolk County,Massachusetts,US,42.3601,-71.0589,2020-03-08,8.0,0.0,1.0
Denver County,Colorado,US,39.7392,-104.9903,2020-03-08,2.0,0.0,0.0
Summit County,Colorado,US,39.5912,-106.064,2020-03-08,1.0,0.0,0.0
Bergen County,New Jersey,US,40.9263,-74.077,2020-03-08,4.0,0.0,0.0
Harris County,Texas,US,29.7752,-95.3103,2020-03-08,5.0,0.0,0.0
San Francisco County,California,US,37.7749,-122.4194,2020-03-08,9.0,0.0,0.0
Contra Costa County,California,US,37.8534,-121.9018,2020-03-08,9.0,0.0,0.0
Orange County,California,US,33.7879,-117.8531,2020-03-08,3.0,0.0,0.0
Norfolk County,Massachusetts,US,42.1767,-71.1449,2020-03-08,6.0,0.0,0.0
Maricopa County,Arizona,US,33.2918,-112.4291,2020-03-08,2.0,0.0,1.0
Wake County,North Carolina,US,35.8032,-78.5661,2020-03-08,1.0,0.0,0.0
Westchester County,New York,US,41.122,-73.7949,2020-03-08,83.0,0.0,0.0
Grafton County,New Hampshire,US,43.9088,-71.82600000000002,2020-03-08,3.0,0.0,0.0
Hillsborough,Florida,US,27.9904,-82.3018,2020-03-08,2.0,0.0,0.0
Placer County,California,US,39.0916,-120.8039,2020-03-08,5.0,1.0,0.0
San Mateo,California,US,37.563,-122.3255,2020-03-08,2.0,0.0,0.0
Sonoma County,California,US,38.578,-122.9888,2020-03-08,1.0,0.0,0.0
Umatilla,Oregon,US,45.775,-118.7606,2020-03-08,1.0,0.0,0.0
Fulton County,Georgia,US,33.8034,-84.3963,2020-03-08,3.0,0.0,0.0
Washington County,Oregon,US,45.547,-123.1386,2020-03-08,8.0,0.0,0.0
Snohomish County,Washington,US,48.033,-121.8339,2020-03-08,31.0,1.0,0.0
Humboldt County,California,US,40.745,-123.8695,2020-03-08,1.0,0.0,0.0
Sacramento County,California,US,38.4747,-121.3542,2020-03-08,2.0,0.0,0.0
San Diego County,California,US,32.7157,-117.1611,2020-03-08,3.0,0.0,1.0
San Benito,California,US,36.5761,-120.9876,2020-03-08,2.0,0.0,0.0
Los Angeles,California,US,34.0522,-118.2437,2020-03-08,14.0,0.0,0.0
King County,Washington,US,47.6062,-122.3321,2020-03-08,83.0,17.0,1.0
Cook County,Illinois,US,41.7377,-87.6976,2020-03-08,7.0,0.0,2.0
Skagit,Washington,US,48.4242,-121.7114,2020-03-08,0.0,0.0,0.0
Thurston,Washington,US,46.8646,-122.7696,2020-03-08,0.0,0.0,0.0
Island,Washington,US,48.1976,-122.5795,2020-03-08,0.0,0.0,0.0
Whatcom,Washington,US,48.8787,-121.9719,2020-03-08,0.0,0.0,0.0
Marin,California,US,38.0834,-122.7633,2020-03-08,0.0,0.0,0.0
Calaveras,California,US,38.196,-120.6805,2020-03-08,0.0,0.0,0.0
Stanislaus,California,US,37.5091,-120.9876,2020-03-08,0.0,0.0,0.0
San Joaquin,California,US,36.6066,-120.189,2020-03-08,0.0,0.0,0.0
Essex,Massachusetts,US,42.632,-70.7829,2020-03-08,0.0,0.0,0.0
Charlton,Georgia,US,30.7917,-82.0843,2020-03-08,0.0,0.0,0.0
Collier,Florida,US,26.07,-81.4279,2020-03-08,0.0,0.0,0.0
Pinellas,Florida,US,27.8764,-82.7779,2020-03-08,0.0,0.0,0.0
Alachua,Florida,US,29.7938,-82.4944,2020-03-08,0.0,0.0,0.0
Nassau,Florida,US,30.5927,-81.8224,2020-03-08,0.0,0.0,0.0
Pasco,Florida,US,28.3232,-82.4319,2020-03-08,0.0,0.0,0.0
Dallas,Texas,US,32.7767,-96.797,2020-03-08,0.0,0.0,0.0
Tarrant,Texas,US,32.7732,-97.3517,2020-03-08,0.0,0.0,0.0
Montgomery,Texas,US,30.3883,-95.6963,2020-03-08,0.0,0.0,0.0
Middlesex,New Jersey,US,40.5726,-74.4927,2020-03-08,0.0,0.0,0.0
Jefferson,Colorado,US,39.58,-105.2663,2020-03-08,0.0,0.0,0.0
Multnomah,Oregon,US,45.5146,-122.5863,2020-03-08,0.0,0.0,0.0
Polk,Oregon,US,44.9267,-123.4919,2020-03-08,0.0,0.0,0.0
Deschutes,Oregon,US,43.8325,-121.2617,2020-03-08,0.0,0.0,0.0
McHenry,Illinois,US,42.3334,-88.2668,2020-03-08,0.0,0.0,0.0
Lake,Illinois,US,42.3689,-87.8272,2020-03-08,0.0,0.0,0.0
Bucks,Pennsylvania,US,40.4108,-75.2479,2020-03-08,0.0,0.0,0.0
Hanover,Virginia,US,37.7772,-77.5161,2020-03-08,0.0,0.0,0.0
Lancaster,South Carolina,US,34.7253,-80.6771,2020-03-08,0.0,0.0,0.0
Sullivan,Tennessee,US,36.4933,-82.3452,2020-03-08,0.0,0.0,0.0
Johnson,Indiana,US,39.4638,-86.1345,2020-03-08,0.0,0.0,0.0
Howard,Indiana,US,40.4483,-86.1345,2020-03-08,0.0,0.0,0.0
St. Joseph,Indiana,US,41.6228,-86.3377,2020-03-08,0.0,0.0,0.0
Knox,Nebraska,US,42.6712,-97.8722,2020-03-08,0.0,0.0,0.0
Stark,Ohio,US,40.8685,-81.2519,2020-03-08,0.0,0.0,0.0
Anoka,Minnesota,US,45.3293,-93.2197,2020-03-08,0.0,0.0,0.0
Olmsted,Minnesota,US,43.9952,-92.3814,2020-03-08,0.0,0.0,0.0
Summit,Utah,US,40.8298,-110.9984,2020-03-08,0.0,0.0,0.0
Fairfield,Connecticut,US,41.256,-73.3709,2020-03-08,0.0,0.0,0.0
Litchfield,Connecticut,US,41.7866,-73.2765,2020-03-08,0.0,0.0,0.0
Orleans,Louisiana,US,29.9511,-90.0715,2020-03-08,0.0,0.0,0.0
Pennington,South Dakota,US,43.8901,-102.2548,2020-03-08,0.0,0.0,0.0
Beadle,South Dakota,US,44.4797,-98.2213,2020-03-08,0.0,0.0,0.0
Charles Mix,South Dakota,US,43.0985,-98.3965,2020-03-08,0.0,0.0,0.0
Davison,South Dakota,US,43.7242,-98.2213,2020-03-08,0.0,0.0,0.0
Minnehaha,South Dakota,US,43.6632,-96.8351,2020-03-08,0.0,0.0,0.0
Bon Homme,South Dakota,US,42.9815,-97.8722,2020-03-08,0.0,0.0,0.0
Socorro,New Mexico,US,33.8837,-106.7235,2020-03-08,0.0,0.0,0.0
Bernalillo,New Mexico,US,35.0178,-106.6291,2020-03-08,0.0,0.0,0.0
Oakland,Michigan,US,42.5922,-83.3362,2020-03-08,0.0,0.0,0.0
Wayne,Michigan,US,42.2791,-83.3362,2020-03-08,0.0,0.0,0.0
New Castle,Delaware,US,39.5393,-75.6674,2020-03-08,0.0,0.0,0.0
,,Cuba,22.0,-80.0,2020-03-08,0.0,0.0,0.0
,,Guyana,5.0,-58.75,2020-03-08,0.0,0.0,0.0
,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-08,0.0,0.0,0.0
,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-03-08,273.0,3.0,18.0
,,Kazakhstan,48.0196,66.9237,2020-03-08,0.0,0.0,0.0
,French Polynesia,France,-17.6797,149.4068,2020-03-08,0.0,0.0,0.0
,Manitoba,Canada,53.7609,-98.8139,2020-03-08,0.0,0.0,0.0
,Saskatchewan,Canada,52.9399,-106.4509,2020-03-08,0.0,0.0,0.0
,,Ethiopia,9.145,40.4897,2020-03-08,0.0,0.0,0.0
,,Sudan,12.8628,30.2176,2020-03-08,0.0,0.0,0.0
,,Guinea,9.9456,-9.6966,2020-03-08,0.0,0.0,0.0
,Grand Princess,Canada,37.6489,-122.6655,2020-03-08,0.0,0.0,0.0
,,Kenya,-0.0236,37.9062,2020-03-08,0.0,0.0,0.0
,,Antigua and Barbuda,17.0608,-61.7964,2020-03-08,0.0,0.0,0.0
,Alabama,US,32.3182,-86.9023,2020-03-08,0.0,0.0,0.0
,,Uruguay,-32.5228,-55.7658,2020-03-08,0.0,0.0,0.0
,,Ghana,7.9465,-1.0232,2020-03-08,0.0,0.0,0.0
,Puerto Rico,US,18.2208,-66.5901,2020-03-08,0.0,0.0,0.0
,,Namibia,-22.9576,18.4904,2020-03-08,0.0,0.0,0.0
,,Seychelles,-4.6796,55.492,2020-03-08,0.0,0.0,0.0
,,Trinidad and Tobago,10.6918,-61.2225,2020-03-08,0.0,0.0,0.0
,,Venezuela,6.4238,-66.5897,2020-03-08,0.0,0.0,0.0
,,Eswatini,-26.5225,31.4659,2020-03-08,0.0,0.0,0.0
,,Gabon,-0.8037,11.6094,2020-03-08,0.0,0.0,0.0
,,Guatemala,15.7835,-90.2308,2020-03-08,0.0,0.0,0.0
,,Mauritania,21.0079,10.9408,2020-03-08,0.0,0.0,0.0
,,Rwanda,-1.9403,29.8739,2020-03-08,0.0,0.0,0.0
,,Saint Lucia,13.9094,-60.9789,2020-03-08,0.0,0.0,0.0
,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-08,0.0,0.0,0.0
,,Suriname,3.9193,-56.0278,2020-03-08,0.0,0.0,0.0
,French Guiana,France,3.9339,-53.1258,2020-03-08,5.0,0.0,0.0
,Guam,US,13.4443,144.7937,2020-03-08,0.0,0.0,0.0
,,Kosovo,42.6026,20.903,2020-03-08,0.0,0.0,0.0
,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-08,0.0,0.0,0.0
,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-08,0.0,0.0,0.0
,,Central African Republic,6.6111,20.9394,2020-03-08,0.0,0.0,0.0
,,Congo (Brazzaville),-4.0383,21.7587,2020-03-08,0.0,0.0,0.0
,,Equatorial Guinea,1.5,10.0,2020-03-08,0.0,0.0,0.0
,Mayotte,France,-12.8275,45.1662,2020-03-08,0.0,0.0,0.0
,,Uzbekistan,41.3775,64.5853,2020-03-08,0.0,0.0,0.0
,Netherlands,Netherlands,52.1326,5.2913,2020-03-08,265.0,3.0,0.0
,Nova Scotia,Canada,44.682,-63.7443,2020-03-08,0.0,0.0,0.0
,Guadeloupe,France,16.25,-61.5833,2020-03-08,0.0,0.0,0.0
,,Benin,9.3077,2.3158,2020-03-08,0.0,0.0,0.0
,,Liberia,6.4281,-9.4295,2020-03-08,0.0,0.0,0.0
,Curacao,Netherlands,12.1696,-68.99,2020-03-08,0.0,0.0,0.0
,,Somalia,5.1521,46.1996,2020-03-08,0.0,0.0,0.0
,,Tanzania,-6.369,34.8888,2020-03-08,0.0,0.0,0.0
,Virgin Islands,US,18.3358,-64.8963,2020-03-08,0.0,0.0,0.0
,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-08,0.0,0.0,0.0
,Reunion,France,-21.1351,55.2471,2020-03-08,0.0,0.0,0.0
,,Barbados,13.1939,-59.5432,2020-03-08,0.0,0.0,0.0
,,Montenegro,42.5,19.3,2020-03-08,0.0,0.0,0.0
,,Kyrgyzstan,41.2044,74.7661,2020-03-08,0.0,0.0,0.0
,,Mauritius,-20.2,57.5,2020-03-08,0.0,0.0,0.0
,Aruba,Netherlands,12.5186,-70.0358,2020-03-08,0.0,0.0,0.0
,,Zambia,-15.4167,28.2833,2020-03-08,0.0,0.0,0.0
,,Djibouti,11.8251,42.5903,2020-03-08,0.0,0.0,0.0
,,"Gambia, The",13.4432,-15.3101,2020-03-08,0.0,0.0,0.0
,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-08,0.0,0.0,0.0
,,"Bahamas, The",25.0343,-77.3963,2020-03-08,0.0,0.0,0.0
,Greenland,Denmark,71.7069,-42.6043,2020-03-08,0.0,0.0,0.0
,New Caledonia,France,-20.9043,165.618,2020-03-08,0.0,0.0,0.0
,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-08,0.0,0.0,0.0
,,Chad,15.4542,18.7322,2020-03-08,0.0,0.0,0.0
,,El Salvador,13.7942,-88.8965,2020-03-08,0.0,0.0,0.0
,,Fiji,-17.7134,178.065,2020-03-08,0.0,0.0,0.0
,,Nicaragua,12.8654,-85.2072,2020-03-08,0.0,0.0,0.0
,,Madagascar,-18.7669,46.8691,2020-03-08,0.0,0.0,0.0
,,Haiti,18.9712,-72.2852,2020-03-08,0.0,0.0,0.0
,,Angola,-11.2027,17.8739,2020-03-08,0.0,0.0,0.0
,,Cabo Verde,16.5388,-23.0418,2020-03-08,0.0,0.0,0.0
,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-08,0.0,0.0,0.0
,,Niger,17.6078,8.0817,2020-03-08,0.0,0.0,0.0
,,Papua New Guinea,-6.315,143.9555,2020-03-08,0.0,0.0,0.0
,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-08,0.0,0.0,0.0
,,Zimbabwe,-20.0,30.0,2020-03-08,0.0,0.0,0.0
,Northwest Territories,Canada,64.8255,-124.8457,2020-03-08,0.0,0.0,0.0
,,Cape Verde,15.1111,-23.6167,2020-03-08,0.0,0.0,0.0
,,East Timor,-8.55,125.56,2020-03-08,0.0,0.0,0.0
,,Eritrea,15.1794,39.7823,2020-03-08,0.0,0.0,0.0
,,Uganda,1.0,32.0,2020-03-08,0.0,0.0,0.0
,,Dominica,15.415,-61.371,2020-03-08,0.0,0.0,0.0
,,Grenada,12.1165,-61.679,2020-03-08,0.0,0.0,0.0
,,Mozambique,-18.6657,35.5296,2020-03-08,0.0,0.0,0.0
,,Syria,34.8021,38.9968,2020-03-08,0.0,0.0,0.0
,,Timor-Leste,-8.8742,125.7275,2020-03-08,0.0,0.0,0.0
,,Guadeloupe,16.265,-61.551,2020-03-08,0.0,0.0,0.0
,,Reunion,-21.1151,55.5364,2020-03-08,0.0,0.0,0.0
,,French Guiana,3.9339,-53.1258,2020-03-08,0.0,0.0,0.0
,,Mayotte,-12.8275,45.1662,2020-03-08,0.0,0.0,0.0
,United States Virgin Islands,US,18.3358,-64.8963,2020-03-08,0.0,0.0,0.0
,US,US,37.0902,-95.7129,2020-03-08,0.0,0.0,0.0
,,Greenland,72.0,-40.0,2020-03-08,0.0,0.0,0.0
,,Guam,13.4443,144.7937,2020-03-08,0.0,0.0,0.0
,,Guernsey,49.45,-2.58,2020-03-08,0.0,0.0,0.0
,,Jersey,49.19,-2.11,2020-03-08,0.0,0.0,0.0
,,Puerto Rico,18.2,-66.5,2020-03-08,0.0,0.0,0.0
,,Republic of the Congo,-1.44,15.556,2020-03-08,0.0,0.0,0.0
,,The Bahamas,24.25,-76.0,2020-03-08,0.0,0.0,0.0
,,The Gambia,13.4667,-16.6,2020-03-08,0.0,0.0,0.0
,,Thailand,15.0,101.0,2020-03-09,50.0,1.0,31.0
,,Japan,36.0,138.0,2020-03-09,511.0,10.0,76.0
,,Singapore,1.2833,103.8333,2020-03-09,150.0,0.0,78.0
,,Nepal,28.1667,84.25,2020-03-09,1.0,0.0,1.0
,,Malaysia,2.5,112.5,2020-03-09,117.0,0.0,24.0
,British Columbia,Canada,49.2827,-123.1207,2020-03-09,32.0,1.0,4.0
,New South Wales,Australia,-33.8688,151.2093,2020-03-09,48.0,2.0,4.0
,Victoria,Australia,-37.8136,144.9631,2020-03-09,15.0,0.0,7.0
,Queensland,Australia,-28.0167,153.4,2020-03-09,15.0,0.0,8.0
,,Cambodia,11.55,104.9167,2020-03-09,2.0,0.0,1.0
,,Sri Lanka,7.0,81.0,2020-03-09,1.0,0.0,1.0
,,Germany,51.0,9.0,2020-03-09,1176.0,2.0,18.0
,,Finland,64.0,26.0,2020-03-09,30.0,0.0,1.0
,,United Arab Emirates,24.0,54.0,2020-03-09,45.0,0.0,7.0
,,Philippines,13.0,122.0,2020-03-09,20.0,1.0,1.0
,,India,21.0,78.0,2020-03-09,43.0,0.0,3.0
,,Italy,43.0,12.0,2020-03-09,9172.0,463.0,724.0
,,Sweden,63.0,16.0,2020-03-09,248.0,0.0,1.0
,,Spain,40.0,-4.0,2020-03-09,1073.0,28.0,32.0
,South Australia,Australia,-34.9285,138.6007,2020-03-09,7.0,0.0,2.0
,,Belgium,50.8333,4.0,2020-03-09,239.0,0.0,1.0
,,Egypt,26.0,30.0,2020-03-09,55.0,1.0,1.0
,From Diamond Princess,Australia,35.4437,139.638,2020-03-09,0.0,0.0,0.0
,,Lebanon,33.8547,35.8623,2020-03-09,32.0,0.0,1.0
,,Iraq,33.0,44.0,2020-03-09,60.0,6.0,3.0
,,Oman,21.0,57.0,2020-03-09,16.0,0.0,2.0
,,Afghanistan,33.0,65.0,2020-03-09,4.0,0.0,0.0
,,Bahrain,26.0275,50.55,2020-03-09,95.0,0.0,14.0
,,Kuwait,29.5,47.75,2020-03-09,64.0,0.0,1.0
,,Algeria,28.0339,1.6596,2020-03-09,20.0,0.0,0.0
,,Croatia,45.1,15.2,2020-03-09,12.0,0.0,0.0
,,Switzerland,46.8182,8.2275,2020-03-09,374.0,2.0,3.0
,,Austria,47.5162,14.5501,2020-03-09,131.0,0.0,2.0
,,Israel,31.0,35.0,2020-03-09,61.0,0.0,2.0
,,Pakistan,30.3753,69.3451,2020-03-09,6.0,0.0,1.0
,,Brazil,-14.235,-51.9253,2020-03-09,25.0,0.0,0.0
,,Georgia,42.3154,43.3569,2020-03-09,15.0,0.0,0.0
,,Greece,39.0742,21.8243,2020-03-09,73.0,0.0,0.0
,,North Macedonia,41.6086,21.7453,2020-03-09,3.0,0.0,0.0
,,Norway,60.472,8.4689,2020-03-09,205.0,0.0,1.0
,,Romania,45.9432,24.9668,2020-03-09,15.0,0.0,3.0
,,Estonia,58.5953,25.0136,2020-03-09,10.0,0.0,0.0
,,San Marino,43.9424,12.4578,2020-03-09,36.0,1.0,0.0
,,Belarus,53.7098,27.9534,2020-03-09,6.0,0.0,1.0
,,Iceland,64.9631,-19.0208,2020-03-09,58.0,0.0,0.0
,,Lithuania,55.1694,23.8813,2020-03-09,1.0,0.0,0.0
,,Mexico,23.6345,-102.5528,2020-03-09,7.0,0.0,1.0
,,New Zealand,-40.9006,174.886,2020-03-09,5.0,0.0,0.0
,,Nigeria,9.082,8.6753,2020-03-09,2.0,0.0,0.0
,Western Australia,Australia,-31.9505,115.8605,2020-03-09,4.0,1.0,0.0
,,Ireland,53.1424,-7.6921,2020-03-09,21.0,0.0,0.0
,,Luxembourg,49.8153,6.1296,2020-03-09,3.0,0.0,0.0
,,Monaco,43.7333,7.4167,2020-03-09,1.0,0.0,0.0
,,Qatar,25.3548,51.1839,2020-03-09,18.0,0.0,0.0
,,Ecuador,-1.8312,-78.1834,2020-03-09,15.0,0.0,0.0
,,Azerbaijan,40.1431,47.5769,2020-03-09,9.0,0.0,0.0
,,Armenia,40.0691,45.0382,2020-03-09,1.0,0.0,0.0
,,Dominican Republic,18.7357,-70.1627,2020-03-09,5.0,0.0,0.0
,,Indonesia,-0.7893,113.9213,2020-03-09,19.0,0.0,0.0
,,Portugal,39.3999,-8.2245,2020-03-09,30.0,0.0,0.0
,,Andorra,42.5063,1.5218,2020-03-09,1.0,0.0,0.0
,Tasmania,Australia,-41.4545,145.9707,2020-03-09,2.0,0.0,0.0
,,Latvia,56.8796,24.6032,2020-03-09,6.0,0.0,0.0
,,Morocco,31.7917,-7.0926,2020-03-09,2.0,0.0,0.0
,,Saudi Arabia,24.0,45.0,2020-03-09,15.0,0.0,0.0
,,Senegal,14.4974,-14.4524,2020-03-09,4.0,0.0,1.0
,,Argentina,-38.4161,-63.6167,2020-03-09,12.0,1.0,0.0
,,Chile,-35.6751,-71.543,2020-03-09,8.0,0.0,0.0
,,Jordan,31.24,36.51,2020-03-09,1.0,0.0,0.0
,,Ukraine,48.3794,31.1656,2020-03-09,1.0,0.0,0.0
,,Hungary,47.1625,19.5033,2020-03-09,9.0,0.0,0.0
,Northern Territory,Australia,-12.4634,130.8456,2020-03-09,0.0,0.0,0.0
,,Liechtenstein,47.14,9.55,2020-03-09,1.0,0.0,0.0
,,Poland,51.9194,19.1451,2020-03-09,16.0,0.0,0.0
,,Tunisia,34.0,9.0,2020-03-09,2.0,0.0,0.0
,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-09,3.0,0.0,0.0
,,Slovenia,46.1512,14.9955,2020-03-09,16.0,0.0,0.0
,,South Africa,-30.5595,22.9375,2020-03-09,3.0,0.0,0.0
,,Bhutan,27.5142,90.4336,2020-03-09,1.0,0.0,0.0
,,Cameroon,3.848,11.5021,2020-03-09,2.0,0.0,0.0
,,Colombia,4.5709,-74.2973,2020-03-09,1.0,0.0,0.0
,,Costa Rica,9.7489,-83.7534,2020-03-09,9.0,0.0,0.0
,,Peru,-9.19,-75.0152,2020-03-09,7.0,0.0,0.0
,,Serbia,44.0165,21.0059,2020-03-09,1.0,0.0,0.0
,,Slovakia,48.669,19.699,2020-03-09,3.0,0.0,0.0
,,Togo,8.6195,0.8248,2020-03-09,1.0,0.0,0.0
,,Malta,35.9375,14.3754,2020-03-09,3.0,0.0,0.0
,,Martinique,14.6415,-61.0242,2020-03-09,2.0,0.0,0.0
,,Bulgaria,42.7339,25.4858,2020-03-09,4.0,0.0,0.0
,,Maldives,3.2028,73.2207,2020-03-09,4.0,0.0,0.0
,,Bangladesh,23.685,90.3563,2020-03-09,3.0,0.0,0.0
